,Vaccinated_Idxs,Fatality_Rate_Abs,Fatality_Rate_Rel,Age_Gini_Abs,Age_Gini_Rel,Income_Gini_Abs,Income_Gini_Rel,Occupation_Gini_Abs,Occupation_Gini_Rel,Minority_Gini_Abs,Minority_Gini_Rel
20,"[339, 533, 639, 765, 770, 796, 818, 823, 852, 941, 953, 983, 998, 1007, 1176, 1236, 1245, 1266, 1331, 1389, 1401, 1466, 1552, 1599, 1617, 1630, 1862, 1864, 1878, 1883, 1906, 1915, 1917, 1940, 2002, 2034, 2039, 2046, 2047, 2056, 2063, 2076, 2077, 2088, 2176, 2177, 2179, 2181, 2200, 2215, 2227, 2234, 2355, 2361, 2362, 2369, 2370, 2375, 2379, 2382, 2400, 2401, 2406, 2414, 2415, 2465, 2481, 2484, 2547, 2548, 2598, 2647, 2656, 2679, 2696, 2697, 2713, 2730, 2761, 3093]",0.000040,-0.037021,0.335813,0.060304,0.054215,-0.269466,0.124196,-0.048106,0.129995,0.191438
21,"[339, 533, 639, 765, 770, 796, 818, 823, 852, 941, 953, 983, 998, 1007, 1176, 1236, 1245, 1266, 1331, 1389, 1401, 1466, 1552, 1599, 1617, 1630, 1862, 1864, 1878, 1883, 1905, 1906, 1915, 1917, 1940, 2002, 2034, 2039, 2046, 2047, 2056, 2063, 2076, 2077, 2088, 2176, 2177, 2179, 2181, 2200, 2215, 2227, 2234, 2355, 2361, 2362, 2369, 2370, 2375, 2379, 2382, 2400, 2401, 2406, 2414, 2415, 2465, 2481, 2484, 2547, 2548, 2598, 2647, 2656, 2679, 2696, 2697, 2713, 2730, 2761, 3093]",0.000040,-0.034408,0.338651,0.069265,0.051706,-0.303271,0.122369,-0.062104,0.136697,0.252864
22,"[339, 533, 639, 765, 770, 796, 818, 823, 852, 941, 953, 983, 998, 1007, 1176, 1236, 1245, 1266, 1331, 1389, 1401, 1466, 1552, 1599, 1617, 1630, 1862, 1864, 1878, 1883, 1905, 1906, 1915, 1917, 1940, 2002, 2034, 2039, 2046, 2047, 2056, 2063, 2076, 2077, 2088, 2176, 2177, 2179, 2181, 2200, 2215, 2227, 2234, 2355, 2361, 2362, 2369, 2370, 2375, 2379, 2382, 2400, 2401, 2406, 2414, 2415, 2465, 2481, 2484, 2547, 2548, 2598, 2647, 2656, 2679, 2696, 2697, 2713, 2730, 2761, 3093]",0.000040,-0.020734,0.338351,0.068320,0.048559,-0.345669,0.130403,-0.000529,0.125755,0.152578
23,"[339, 533, 639, 765, 770, 796, 818, 823, 852, 941, 953, 983, 998, 1007, 1176, 1236, 1245, 1266, 1331, 1389, 1401, 1466, 1552, 1599, 1617, 1630, 1862, 1864, 1878, 1883, 1905, 1906, 1915, 1917, 1940, 2002, 2034, 2039, 2046, 2047, 2056, 2063, 2076, 2077, 2088, 2176, 2177, 2179, 2181, 2200, 2215, 2227, 2355, 2361, 2362, 2369, 2370, 2375, 2379, 2382, 2400, 2401, 2406, 2414, 2415, 2465, 2481, 2484, 2547, 2548, 2598, 2647, 2656, 2679, 2696, 2697, 2713, 2730, 2761, 3093]",0.000040,-0.038243,0.337714,0.066309,0.053180,-0.283411,0.126651,-0.029290,0.129562,0.187474
24,"[339, 533, 639, 765, 770, 796, 818, 823, 852, 941, 953, 983, 998, 1007, 1176, 1236, 1245, 1266, 1389, 1401, 1466, 1552, 1599, 1617, 1630, 1862, 1864, 1878, 1883, 1905, 1906, 1915, 1917, 1940, 2002, 2034, 2039, 2046, 2047, 2056, 2063, 2076, 2077, 2088, 2176, 2177, 2179, 2181, 2200, 2215, 2227, 2234, 2355, 2361, 2362, 2369, 2370, 2375, 2379, 2382, 2400, 2401, 2406, 2414, 2415, 2465, 2481, 2484, 2547, 2548, 2598, 2647, 2656, 2679, 2696, 2697, 2713, 2730, 2761, 3093]",0.000039,-0.057032,0.336381,0.062099,0.058485,-0.211920,0.128774,-0.013016,0.126653,0.160812
25,"[219, 241, 317, 319, 335, 338, 558, 566, 632, 940, 942, 1018, 1023, 1029, 1074, 1118, 1142, 1242, 1261, 1351, 1377, 1454, 1505, 1586, 1629, 1658, 1707, 1888, 1914, 1954, 1995, 2029, 2224, 2249, 2337, 2443, 2476, 2496, 2521, 2525, 2535, 2586, 2587, 2608, 2634, 2660, 2692, 2711, 2859, 2863, 3042, 3069, 3089, 3304, 3305]",0.000041,-0.015120,0.331315,0.046103,0.068516,-0.076758,0.118775,-0.089654,0.122414,0.121954
26,"[219, 241, 317, 319, 335, 338, 558, 566, 632, 649, 940, 1018, 1023, 1029, 1033, 1074, 1118, 1142, 1261, 1351, 1377, 1454, 1505, 1559, 1586, 1614, 1624, 1629, 1707, 1888, 1914, 1954, 1995, 2029, 2224, 2249, 2337, 2443, 2476, 2521, 2525, 2535, 2586, 2608, 2660, 2692, 2711, 2859, 2863, 3069, 3304, 3305]",0.000041,-0.005003,0.322248,0.017474,0.076105,0.025503,0.116506,-0.107044,0.110278,0.010723
27,"[219, 241, 317, 319, 335, 338, 558, 566, 632, 649, 940, 942, 1018, 1023, 1029, 1033, 1074, 1118, 1142, 1179, 1242, 1261, 1351, 1377, 1454, 1505, 1586, 1614, 1624, 1629, 1658, 1707, 1888, 1914, 1995, 2029, 2224, 2249, 2337, 2476, 2496, 2521, 2525, 2535, 2586, 2587, 2608, 2634, 2660, 2711, 2859, 3042, 3069, 3089, 3304, 3305]",0.000040,-0.032129,0.316912,0.000625,0.067340,-0.092604,0.116691,-0.105624,0.130261,0.193878
28,"[219, 241, 317, 319, 335, 338, 558, 566, 632, 649, 940, 942, 1018, 1023, 1029, 1033, 1074, 1118, 1142, 1242, 1261, 1377, 1454, 1505, 1559, 1614, 1624, 1629, 1658, 1707, 1888, 1914, 1954, 1995, 2029, 2224, 2249, 2337, 2443, 2476, 2496, 2521, 2525, 2535, 2586, 2587, 2608, 2634, 2660, 2692, 2711, 2859, 2863, 3042, 3069, 3089, 3304]",0.000041,0.002501,0.319354,0.008338,0.081297,0.095461,0.114902,-0.119339,0.120497,0.104389
29,"[219, 241, 317, 319, 335, 338, 558, 566, 632, 940, 942, 1018, 1023, 1029, 1033, 1074, 1118, 1179, 1242, 1261, 1505, 1559, 1586, 1614, 1624, 1629, 1658, 1707, 1888, 1914, 1954, 1995, 2029, 2224, 2249, 2337, 2443, 2476, 2496, 2521, 2525, 2535, 2586, 2587, 2634, 2660, 2692, 2711, 2859, 2863, 3042, 3069, 3089, 3304, 3305]",0.000041,-0.014119,0.329426,0.040139,0.073526,-0.009249,0.119563,-0.083614,0.116720,0.069773
30,"[143, 151, 230, 631, 635, 683, 703, 829, 874, 938, 993, 1055, 1128, 1132, 1157, 1209, 1273, 1458, 1545, 1569, 1582, 1708, 2244, 2480, 2562, 2584, 2585, 2589, 2609, 2616, 2687, 2822, 2847, 2940, 2941, 2983, 2991, 3059, 3082, 3124]",0.000041,-0.007059,0.329949,0.041789,0.081463,0.097697,0.125672,-0.036792,0.114927,0.053338
31,"[114, 143, 214, 230, 393, 631, 635, 683, 703, 829, 938, 957, 1129, 1132, 1157, 1273, 1458, 1545, 1708, 2172, 2480, 2558, 2584, 2585, 2589, 2613, 2616, 2663, 2687, 2822, 2940, 2941, 2983, 2991, 3059, 3082, 3121, 3124]",0.000040,-0.021845,0.326986,0.032435,0.078407,0.056524,0.119075,-0.087352,0.112916,0.034906
32,"[114, 143, 151, 214, 393, 631, 635, 703, 829, 874, 938, 993, 1011, 1129, 1157, 1209, 1273, 1458, 1708, 2172, 2244, 2480, 2558, 2562, 2585, 2589, 2596, 2613, 2616, 2663, 2687, 2822, 2847, 2940, 2941, 2991, 3082, 3121, 3124]",0.000041,-0.014230,0.317877,0.003672,0.075854,0.022121,0.121957,-0.065268,0.116280,0.065739
33,"[114, 143, 151, 214, 230, 393, 635, 683, 703, 874, 938, 993, 1011, 1055, 1128, 1129, 1157, 1458, 1545, 1569, 1582, 1708, 2244, 2480, 2562, 2584, 2585, 2589, 2609, 2616, 2663, 2687, 2941, 2983, 2991, 3059, 3082, 3121, 3124]",0.000042,0.012618,0.327956,0.035498,0.080192,0.080570,0.123762,-0.051430,0.115919,0.062425
34,"[114, 230, 393, 703, 829, 874, 957, 1011, 1128, 1129, 1132, 1157, 1458, 1545, 1582, 2244, 2480, 2562, 2589, 2609, 2613, 2616, 2687, 2822, 2847, 2941, 2991, 3059, 3082, 3121, 3124]",0.000041,-0.012674,0.322117,0.017060,0.076725,0.033860,0.137096,0.050768,0.121711,0.115514
35,"[239, 297, 323, 340, 389, 395, 513, 699, 715, 732, 947, 1008, 1019, 1024, 1025, 1047, 1054, 1065, 1194, 1217, 1328, 1336, 1375, 1412, 1459, 1479, 1481, 1567, 1570, 1657, 1694, 2057, 2110, 2161, 2230, 2232, 2590, 2599, 2610, 2612, 2620, 2621, 2681, 2693, 2858, 2892, 2932, 2981]",0.000041,-0.002835,0.325709,0.028401,0.078985,0.064312,0.124227,-0.047865,0.114280,0.047409
36,"[11, 297, 323, 340, 395, 513, 699, 715, 732, 947, 1008, 1019, 1024, 1025, 1037, 1047, 1054, 1057, 1065, 1140, 1194, 1217, 1328, 1336, 1412, 1459, 1479, 1481, 1567, 1657, 1694, 1961, 2057, 2110, 2161, 2222, 2230, 2383, 2533, 2599, 2612, 2620, 2621, 2681, 2693, 2806, 2892, 2932, 2981]",0.000041,0.003391,0.320244,0.011148,0.076194,0.026704,0.120526,-0.076231,0.108892,-0.001980
37,"[239, 248, 297, 389, 395, 513, 699, 715, 732, 947, 1008, 1019, 1024, 1037, 1047, 1054, 1057, 1140, 1144, 1194, 1217, 1328, 1386, 1412, 1459, 1479, 1481, 1567, 1570, 1657, 1961, 2057, 2161, 2222, 2230, 2383, 2533, 2590, 2599, 2610, 2620, 2681, 2693, 2806, 2858, 2892, 2932, 2981]",0.000042,0.008949,0.324596,0.024887,0.078464,0.057294,0.125154,-0.040764,0.111639,0.023201
38,"[11, 239, 323, 340, 395, 699, 715, 732, 947, 1008, 1019, 1024, 1037, 1054, 1057, 1065, 1144, 1217, 1328, 1336, 1386, 1459, 1479, 1567, 1570, 1657, 1694, 2057, 2110, 2161, 2230, 2383, 2533, 2590, 2610, 2612, 2620, 2621, 2681, 2693, 2806, 2858, 2932, 2981]",0.000042,0.013285,0.326734,0.031639,0.065726,-0.114346,0.120066,-0.079755,0.121607,0.114556
39,"[11, 248, 297, 323, 340, 389, 513, 699, 715, 732, 947, 1008, 1024, 1025, 1037, 1047, 1054, 1057, 1065, 1194, 1328, 1336, 1386, 1459, 1479, 1481, 1567, 1570, 1657, 1694, 1961, 2057, 2110, 2161, 2222, 2230, 2232, 2383, 2533, 2590, 2620, 2621, 2681, 2693, 2806, 2858, 2892, 2932, 2981]",0.000041,0.000278,0.324609,0.024929,0.063588,-0.143158,0.120819,-0.073987,0.130208,0.193388
40,"[65, 73, 368, 379, 382, 561, 760, 1032, 1044, 1151, 1321, 1363, 1374, 1577, 1613, 1616, 1660, 1673, 1681, 1722, 1760, 1775, 1810, 1831, 1924, 1927, 1999, 2043, 2150, 2152, 2154, 2155, 2175, 2180, 2243, 2268, 2326, 2336, 2373, 2482, 2539, 2545, 2554, 2565, 2600, 2601, 2606, 2614, 2640, 2659, 2668, 2698, 2718, 2734, 2763, 3040]",0.000040,-0.029183,0.335712,0.059987,0.081227,0.094521,0.133497,0.023180,0.134610,0.233738
