id,feet,median
sg:cd13738d892b4f819b49cb3e2039ac84,207829,41.0
sg:4ac4b88b0cc541eda4319c8da8931dcb,51263,118.0
sg:5b5c62faf4554fd3928881f60aeac74c,35563,34.5
sg:1354940cfd38422681fc7b7695be7a6d,8221,87.0
sg:3f2a28f5379d4c15bb68bd941c4ef92c,63095,89.0
sg:e1d00c4bbf9b43529b8122e77c3aaed2,67579,144.0
sg:30db821a7c1a474089fa77c02d8494c7,15865,77.0
sg:cd05006b52c7433db595f1d158cb5a59,82937,38.0
sg:703784c16ff54382aea66f3cf28416fd,9546,52.0
sg:9679e778a76745a9afcff7f7ca20f5f1,44353,103.5
sg:3f955a66a65f45deaf3eb521083f8f68,16926,126.0
sg:392808fe67dc41bdb7e56905292e6a56,98948,83.0
sg:aef4a08f1fe041989a681b6debae2fef,71980,25.0
sg:6543844bb2b14a96a761bbb76c24a6d7,48170,33.5
sg:002e70c7c090430b8052d374e2de4e3e,31641,38.0
sg:bef68ddb0e2d42f9874d599287f8a289,21373,51.5
sg:1c662952c6704435b4331e920e5d7d44,346729,40.0
sg:1a7b948be9a54109a1ae1a268e07868d,385066,25.0
sg:80e9c9d996a944dfa8a9ee36434aaecb,26986,19.0
sg:b7850e1817844bc180225e1374d019de,127771,61.5
sg:72df061cdbb84860b9d68f0297b3a57f,26916,86.0
sg:fa5bbc1e10904ca3ab40f51b504df702,98034,29.0
sg:a362dd7bcdea445a888614722b9fca93,45036,57.0
sg:1d52b6a1600c4b1e99edd0082b96ecb9,60932,27.5
sg:2210e0c1a4d54d2481f69b614434bee9,15597,56.0
sg:de46ab4882984addb35320d6bdc32627,110090,78.0
sg:892f84ebc7e5499db2ea31ea51b0a5b3,74317,24.0
sg:9c65e0e976a440938c0ecc7f816fd312,40368,44.0
sg:c18b8996c0b04672813323fe6da0bdaf,24044,36.0
sg:d3604395d1ff44f4a9f4dd2a6e861398,75724,136.0
sg:da4a1a5e9fa944caab8fcaf3b85a2e3d,116753,11.5
sg:c66cafec70294852af36851b14a67bd0,187316,45.0
sg:d2e6655be9094366a33d3400cba9909d,21441,99.0
sg:cadc7b81e7c84634a182c0235c01287a,39203,81.0
sg:28306fb73ad8411faedb51699cbf9049,43828,19.0
sg:a210961806eb4420afe4f3e24625dc37,211013,148.0
sg:633a243c609444ec84cafbe9d6dab7f7,56334,22.0
sg:55de07444b8b4d039835d957a2d51b92,134721,28.0
sg:5979944078e54b2e9b65e7de063035d2,117865,90.0
sg:a7e6649eb70843baa947da251f1ef55c,13305,27.0
sg:c3ba464b473b4e7a94e72f3aac602048,24914,128.5
sg:f208c940ee5f43f190c7f64acd48d7e2,42560,185.0
sg:64ef793c6300466bb6241c7c71b97aef,39582,22.0
sg:d31b138d907d4699b9c07af251512fcd,26699,51.5
sg:296a4000b3a048198386bb9f3d3360a8,45627,169.0
sg:8097ca272f16476088e0189eb5b38ce4,415855,34.0
sg:0d5a2cb0416e43528db7fcd49d157d31,82357,20.0
sg:8a358f8fb6ae40598cbb6a9f95f08331,33921,44.0
sg:741dc2a323524e08ad7aae3e8ac21cc2,100643,94.0
sg:8ec3c815dead435ba4545ed871442f24,91568,217.0
sg:e4c00391504b42e49b5c857f6f74b88d,34152,160.0
sg:a79233272d4248ec9b87549c80ea65a9,42808,41.0
sg:0b967c77a5c64474a0af133b356ed145,45747,40.0
sg:1612671b7f964f4daa2b19f0750ab551,58874,96.0
sg:4a7d4ed42c1140cabde394b05e46aa90,100461,122.0
sg:10ce6626aa5746c889ca43902188ae5a,41894,26.5
sg:5d117dd8c1624683aef9de7fa0e52110,422112,31.5
sg:91f05630b8e84b66be96175ac4f3d71a,153228,17.5
sg:b16ac3203b5c4930b9aa31a2346b8777,43853,215.0
sg:6a95d51be2d045acb31752f2733bd2dc,39489,143.0
sg:f57e38b07075437eb19bee65cfa3b71e,29556,45.0
sg:d3626de4524445f3aadaa56b50f79da9,38657,29.5
sg:9ad9ce2751aa4fbd85a48464fd1532b6,65809,120.0
sg:8b019a707de442d7a9758f82bdea3c5b,2650,48.0
sg:935f9335f306440ca7b54cc7e3307c9d,166842,40.5
sg:8dea9e4dcb8a4df8a303d60a4d495767,57535,68.0
sg:2d6888e0d3104671a94dd7352ecf4171,10794,49.0
sg:e5222557d8834c75aa0a08ffa64ca1d2,90468,22.0
sg:f0dabbdad4204007b38775ec6a9ef123,54228,220.0
sg:8d314c81b79d4887aa87e564ba2a6bcf,135738,16.0
sg:8dd86e9a41a94510b8ee9644e7a8eb5e,50857,45.0
sg:e2d82886b437489886e7124c456fa0a7,21252,16.0
sg:0acb95b511af4eb5837408f18fe13fae,23892,65.0
sg:75d047f97baf4965abd5e22cf47b2c3e,19389,21.0
sg:009b1da8a99a4defafef5f057d4f0fdb,85078,194.0
sg:441c6ca565b0493fa711a7a40650b269,173571,121.0
sg:464e2e18f6944c1e8f72be94d9854cba,736,31.5
sg:bbcceedd4c7c41e78da9cba8438b5e0d,29632,78.0
sg:293226b347f046e5ab9940414c8a283d,836833,52.0
sg:653fcf67c19c4d3b81f0fba4924c47c0,30284,55.0
sg:3cf2915026774bc8a0b5179e386fccab,63273,50.0
sg:65725f880a6b4657a8da6fb657a29252,245913,96.0
sg:2bd9ea30ac954817bb59396554e1b5a7,25035,68.5
sg:103482eed03141f6a8dc99b29a635ae5,93673,67.0
sg:ab1c3002af9442638055c894c5472a02,42983,208.0
sg:faaa2e10c8344e4582a42a6bc6e901c4,29384,64.0
sg:0151725ee6c6403ebc2581211689d3e9,11457,12.0
sg:883d45f7cc3d47bfbf615fbaba3a8bc0,63463,39.0
sg:84420b2f7d474ca4b5ebd2193577d5c0,59674,48.0
sg:fc2c68c9dd0c4e34b9dc3dbda3ff58ba,13486,90.0
sg:d095c604e5804d58a6b464f7dc35f5e9,194249,11.0
sg:c8f9a0e80f8049e1946c7470bc8f1e2e,324374,25.0
sg:eb8273df550044b9a679cd33b1962ef9,54318,82.0
sg:acd5dda6bcc44e5a9b03609a9e6005cb,55769,41.0
sg:1db9e8474d1e4a83a979d610a0dc1654,41459,20.0
sg:36d86fedbfd24eb0965a528723173a41,34542,42.0
sg:47fb1c00b9ce47318210bc78acfb1629,48406,21.0
sg:134a3bea80334fbfa42dc9bb99eedf26,10764,254.0
sg:3709ea085b6d485982a6bf961d124a5a,24133,61.0
sg:ead458feed0344849251e3d50dd22f4f,16305,39.0
sg:4363dc3ece9746e6954923dc8c2a3cfa,36765,57.0
sg:b2ae2af52fc846fb8dc1793e2013ade1,90360,82.5
sg:279136e475414446ab513ed5de13af3c,218746,83.0
sg:db163d1958a24360aa581ba44b913bcd,37725,99.0
sg:31356220701444e5804a848da0dd2812,126897,60.0
sg:6a82825269cf46a4a455ea0a4decba8a,26870,70.0
sg:40e7d8da91664011ad10daeab3aa07c8,164931,135.5
sg:b964cfd71f7a4a49917fcad989f64a57,45483,89.0
sg:431e6e44e42549eab61d3c6a627a5bab,341886,27.0
sg:ce89f7fcbc2d456f898b4a39df68d707,13625,65.0
sg:5aaadb5a7e4b4d299d72e9743348ade1,87085,60.0
sg:30f6661f544c44698344698285c0a874,30447,29.0
sg:1044c5ec86eb47df8453fb4edd631cd2,127806,51.0
sg:89fe19ddc0524cf2ab576b0ba47d8a4d,131283,84.0
sg:78b8c818f4a64be7a2cd82bd6253e7f7,36155,44.0
sg:3441efe86a7947bbba5e0bf295dd5764,19092,51.0
sg:d5f302a2b87e4934a98005be2d3d406f,31709,49.0
sg:18fdb4fed9bf4adf80b0c0758ffc1d73,34845,120.0
sg:514a6c20a64e4dc7b553688a5adac562,150481,59.0
sg:52636350edc0462d9bca1260339e95a7,13305,127.0
sg:6237669d9c0b4aab8cff4de0bd2f683f,21364,263.0
sg:eb5d31159a164a0eb86a9be6112538a7,104768,69.0
sg:a4dfa5a078574f108ceb35468b0444eb,79117,84.0
sg:88b6c179a6c040e3a2f8da9ed738b9ba,37537,25.5
sg:df37bba9782c4c209dce76e39ec2c39e,175410,243.5
sg:3268b5f19e2b419a84554726fffe272c,39388,148.0
sg:3764c87e53ae406fb6cab0da4af606b9,59412,27.0
sg:b2aae46e0f994180a67c37738186029f,32427,141.0
sg:3a4032c198e34c619bf748d766c9ffb6,288637,50.0
sg:7e79a3df45864facadee2cacce7945b9,38556,65.0
sg:78a3bf6718374201a724355994df4580,36104,42.0
sg:eea95413caae4fa78f8a50bfaaa019ed,48042,81.0
sg:30ca208620c74c28924318aa57607913,292638,49.5
sg:249b487d28d54b04a48d82edf9b103f6,69182,59.0
sg:d40a476793ea43209ec71333b0c8ddcc,14059,162.5
sg:c5a6a2b4d6784a78bb42d4341c5136ed,28744,30.0
sg:19d8fb2285314060bbb16db9d398b5e7,610948,69.0
sg:4b5684a130584c3d8e71955384cd0262,85821,199.0
sg:08b165b956a748248f3e8a02b13a8b98,31288,108.0
sg:400180d7f4db4a45bce369dc391ec7c3,63693,15.0
sg:635bbee33da04e63b4b208807e19592b,69213,40.0
sg:2b4016b82f58401b8aa37aaa9235eacd,18075,45.0
sg:60c6165d99bb4c1ea4d6be4850888315,21360,58.5
sg:2082cb083a5548f48fc2dc2d8d5b5bf0,15036,72.5
sg:db5e552f31594d38bc4de6473c1b9f92,952145,64.0
sg:feb98e892f1b4f829f3117e1fa158863,26609,115.0
sg:2b003ea8661744dfb2a9200f9444bed1,103372,124.0
sg:03da17e3202b4c56aa1f5d2e3a9a50f9,37352,62.5
sg:06273228c151464a9ce9b710c6acd0de,133475,21.0
sg:b0a4bde83b8c458fa4d242a5ab5d6ace,62304,201.0
sg:37ccf74c86e342649ecf19bd92a62a34,245446,58.0
sg:57d56a7afd94440c8b5f87df7cdc3a03,84064,41.5
sg:4f22b2d502164fcb87e2087ffaab249f,35361,86.0
sg:d5c37f4c59cc4f38a9c76bad2f8cce6f,22242,118.0
sg:c9836a17128e41cdac1de1575a547ca9,52965,30.5
sg:fbc694c2ecb54042bf8adf211359cf94,626401,62.0
sg:569eeed6326a41199a6a6214ea8734a4,29174,49.0
sg:86d822a7b9ad49cc8afff0a599b5bedc,77584,30.0
sg:663b650ec961487fadab7a51fe85a68e,22822,51.5
sg:f69331aad0b24fc9a4ae85d035c5ca95,33207,24.0
sg:a0d00f24777549be9eb7566d6a71640f,335213,34.0
sg:3a4d761c724647d6b9002d19446c55bc,15973,22.0
sg:22e22993a43d48a2985317a99c5ca32f,39192,16.5
sg:16fc667dd31c4819a3c678f76c00597c,36147,61.0
sg:4fce0c9e57a34e498d81c04729317786,20153,93.5
sg:6f8c436072914ab384ddc26369a1665c,72350,59.0
sg:751c7cca4f9e40e9b5deb56c19ef1f2d,53572,46.5
sg:5cd01d1e31bc440bb7a0120ef781b3c3,27735,119.0
sg:9219ec834efc4429926880d20dbba3ab,35351,123.0
sg:a8c59286ce054c358898ec378f18d3e1,62950,136.0
sg:692bbcbb481f4f6d98a1a92212ee2667,67743,64.0
sg:cbfcdf9318004249bf70721e0fecbd9e,230632,211.5
sg:63fff3332dba42d5aa3022da4125226b,18826,20.0
sg:4dbcac607e2a4690a7104a1ae4f341b0,18475,291.5
sg:78462cd0ef52418c988b7afbcafdb56d,57039,24.0
sg:4a6e5b2a39c247a49a7d874492aafadc,47979,89.5
sg:e30aafae0dd24f06921cba60b43b7f41,137307,53.5
sg:17c0fc392fde42dda17753ca99ef5878,182858,111.0
sg:d78ae7b0d3aa4b7083dd24aeed96cf9e,59328,223.5
sg:eb9a2a6170c84d6fabe622878a8dd2a0,25996,40.5
sg:bc552f8c070d42edbb4c8bb2b691bf7d,35936,40.0
sg:bf9c6798b0dc4a8a8b9b8c8e381f7703,88772,78.0
sg:7761983a3db94d2d9eb83baf55477108,47352,110.0
sg:8ee9ad69f2f6438aa228c12f9bc2e4f6,39295,56.0
sg:371b310c712947e5ac226213d72ffa6c,30816,41.0
sg:22c3eb70f4d14c75b0f0d6dc3ab3fd36,113846,82.0
sg:2fed79c2ccbc4a56aa824f2b66beffb1,65691,121.0
sg:b959dc76f2a24a168b0aa22fc9d7f8d9,79587,31.0
sg:3d26f0c6f9e24bacaa9e54fbc3b21df7,18157,34.0
sg:4d90af995b7c4ee082fa92832b0e6966,9203,59.0
sg:ce594bb944b145f2bc94854d7a23128d,44897,24.5
sg:ded62f353ff546fa8c187382d6a284e3,14281,173.5
sg:7cd0f321ac5f4026947e959322f7bcad,28071,211.5
sg:cf361d68200a427c976dcdad3948802b,35602,29.0
sg:9c364c1dd8b74850bb2b36c2c326b451,77904,101.5
sg:e92ef9d6f3454e78b27670ae4091bbe5,14238,85.5
sg:defa9efc1f434e298a2d17cee14baf48,21747,48.0
sg:1d981106c9714b729416f7af38723be1,62029,48.0
sg:b0d52b2ef3f747bba40d76d872e42436,40853,125.0
sg:6f89e33ec6b5454e88495f39389cf328,10870,169.5
sg:6fe42920e15e405bb5a8ae66917c2cf7,18292,139.0
sg:ab1a76d4353e4e9e814f7da099907691,90739,122.0
sg:8ab8d74da94b43089572da3f12a0fc2c,92646,35.5
sg:8577586851b740ab978fa5990a258003,32813,63.0
sg:f028b04edbce487e943878d4b0ec11a6,36756,54.0
sg:08873d1f356d4c119877ea860b1d9c45,35672,316.5
sg:c3fab89ec6334ad0a8cc92d3b21631aa,39219,63.5
sg:64c7369e7bfe48b2837f3ab944efbb85,55924,44.5
sg:510059e15ac34c288cff21bf70b4c7c6,5690,24.5
sg:01561d6951244fa0943cea27e0cb7d34,57625,20.5
sg:c2da2ac6632d4d4195cf8748380ef3e4,1989808,178.0
sg:000d6909ff724b639a1718aaab6cdf64,41012,22.0
sg:622ddc02570a4c0f93b5034adc380280,210396,48.0
sg:10973bb3a1554cbeaa7dbfacebaadb98,87713,87.0
sg:ac9f0a0bd0b64f78a396fea83ed88666,20862,59.0
sg:c720fab7c9504cd296df1b43f0f9a611,193628,79.5
sg:edf5d5d3adea41cc975a48d810b91f57,40407,36.0
sg:a210e3f4849146a8af345e95f76eb56f,5030,42.0
sg:d120fa7fc5ae47848a4cc7f5f4df2bb4,42478,113.0
sg:9a92fdcef5cd4342b7ed064801058f77,95325,33.0
sg:137c558bf5d24229beac6945bbeb9eb0,150350,74.5
sg:0cf710896b9f48f1bf03696dc46bb194,1953,40.0
sg:77915ca8ab7b493f90d6ecd1ffb71aa7,205938,104.0
sg:ca664d26d89a4573b10517f9e84a54c4,98801,61.0
sg:836784186692485fa0241f1532576650,32264,60.5
sg:84f2fee9075e400c8eef6d79498b3abc,284311,21.0
sg:e58113e7e19844ce85b2af8404d153bd,284487,50.0
sg:277f215ef2124b4b86be2fc83dda14ff,64637,43.0
sg:26d0d1d9b76e4d5abba5df99d9f4c347,32311,54.0
sg:0eab6fe830fa454ab251aebdb4434347,28093,119.0
sg:c3e282c8cdf74dd9aa745286bcdcd69e,38300,59.5
sg:b5b81135d6184831ba52cd76bb10662a,109119,36.0
sg:a6135af6b220468dab575c344b393b8e,459753,25.0
sg:9e5dd57ed36c4e16a453134a6b6cff74,41336,24.0
sg:e8b375134ffb4245b610daa5c665a3ad,32652,9.0
sg:e6c5586ed883499597f1bda1770691c0,90186,48.5
sg:f76f83c8b08a42c785fb5c3f2c03cc80,56948,174.0
sg:98203b5e7a8244dbbe71bc37d5193e26,53893,23.0
sg:51ca2c0422af40889da8f32d9c678f9e,119460,35.5
sg:c2491a1d5cd540e38edb737733695a36,80991,34.5
sg:938dd4d820a7481c993077728e9d7cec,74923,107.5
sg:9e4eec0babdc48f7ad5465190ffc8898,167799,174.0
sg:7966fe306bcc41ee9f4c6a3eed8c7e7c,322857,127.5
sg:95dddfd8330840cea157619f389d3a9a,34395,61.0
sg:0a6ddd323538496fa3cfa42cf6d1e4a8,18244,17.0
sg:fe9eedae5d4d478fb90871bcfc60781a,231147,39.5
sg:9510426cfc554e789b7d4080e29a9458,19622,70.0
sg:0e5a76bc9ca44b419703b0ab83223e4b,344421,48.0
sg:bbc3c5fde2e84b66a9cc38c9e79e29f3,146994,22.0
sg:5c9e121ec2ba4dbf913597912b2381ff,120367,55.5
sg:63c98e01621e496fa11bd72c576c2d34,87776,46.0
sg:30284719b8e44c03b6f3fff3a23a66fa,303006,16.0
sg:1ad64532e9454460b7d1691bbbc4e759,65122,33.5
sg:28928ac0c5444e1686d5b2e787889127,65365,28.0
sg:55941aa8846c482ca57af7de1d34594f,37779,61.0
sg:a4567fa0104a47d7be19c28a16377b45,124248,47.0
sg:67896ada25a745a799e384a789d8f2b0,48993,190.0
sg:dfa26905df184a7d930d3942cf51310b,104599,103.0
sg:4fb5ae395387419b93b080f147d5c80a,58570,71.5
sg:7e1022f0d3ce4729960f692720a3cdec,59949,58.0
sg:7afc0b3dc2fe4028a939cc25bbf16253,52517,78.0
sg:713e8f8e8d7f42bc9fbc90903b4952fb,124673,67.0
sg:56d3636d193f4301b0086eafb68263d4,164789,16.0
sg:a637faa98f7b4645ae72a03ebb136529,49109,49.5
sg:c7c81100b24143e3b149ccc30a5106c3,75474,62.5
sg:4c4cd0a37b5f40fe80a1cd95216cf3b6,60363,37.0
sg:86a0acf3a3ba4fab92072c2933982b5b,587735,62.0
sg:4e4fa582c10c44e3bbc92fdacb75ecaa,88986,117.0
sg:172d4f67379b462d9f70e5e4c54eb249,6188,25.0
sg:11485eed5c934c8e8c2bd303dcea305f,13305,20.0
sg:3eee996ff1054252963e7e1c177eef83,13171,35.0
sg:31442a8345f24a5cb478a756a64422e9,27019,154.5
sg:9879d3fec8514695b16d9009c5d94b12,33438,31.5
sg:9f4712768aff42e88fd585dada6ccc7d,221941,31.0
sg:c2208c714bc042deac2cef56bc8eecfc,18116,143.5
sg:b5e711cb2eca4ae58aa412176dfa4791,67996,34.75
sg:fac685d9c1cc4e4cab8cc26c73cca50f,102749,74.0
sg:8576314c16a54f5aaf7d45c0078cadc3,15748,65.0
sg:4d02db51d26c4d2895c0dfe6fa8bf729,73052,98.0
sg:6d26d61235224500ae424c6c9b03ef3f,20104,34.0
sg:684caece8b0840a4a9d7ba75c8591c30,117282,124.5
sg:a2a88726a8084b51b888d78c52c4cdde,40124,41.5
sg:25dd991c507b492f88fb3d7bcc73f5cb,39515,322.0
sg:125f606d5e0b4a8a89a9b6da101dcccf,25507,17.5
sg:51e6a36781e34edea5f1cf43f9ec1f63,88743,16.75
sg:598c4f0d844d4d5fb732643244e93b49,39395,69.0
sg:0745b24052cc45dcb426906e0baf04d3,39006,30.0
sg:ff8bdff9ff1c4c38bbbaa9854306339b,30209,19.5
sg:9502c20877cc4123aa65eeb2f9577034,41963,57.5
sg:efa08cfb15164d4db8cde26765065a6a,29800,67.0
sg:5f355cde04e549b6bc5ef1ca5e395e3a,57111,66.0
sg:2b83d0ce06074c2796c3eb157fcf97d1,198558,22.0
sg:99b294d397284d2abd724b24275e0d82,13305,49.0
sg:284e6d9de6714862a5dfee825d98adde,272417,23.0
sg:7ca8c92e12b64daf95d9914f2b3506bb,107174,104.0
sg:701879faaecd4a40a0f76e8a9166364d,216983,61.5
sg:b693d2b4da5f4df7a8475123d1103752,71370,71.0
sg:3cda5691d03045a285feef05c46867a7,29692,20.0
sg:2a450af277cc4a9e93d3132986967e41,28858,76.0
sg:f6e0d8dfbfbf48f59308f13627eee885,79246,133.0
sg:844273763ad74e439784eba7d8b8a895,34628,168.0
sg:2d7faf24b562464f9ee15ba89113e299,135829,19.5
sg:7a331684593943cdbc7b475f1e5e1822,48923,16.0
sg:2b2e2e27242c4b0099b143fe4d26ec6d,17695,69.0
sg:c166788dadec4a23b174085d7052686a,51602,48.5
sg:0f4dccd00a954020a9e5f64fde5d4a8f,58928,56.5
sg:9c7d67486eee49fda834c49c9b4e7f13,82892,63.0
sg:0aaed982bda347d4975156ade5314992,90054,21.0
sg:b07602eccbfa417d87cfa9eae3e6f706,40972,45.0
sg:e6f68efe1e044e7cba204096da17c61d,67567,31.0
sg:6f31bd33a7eb4fd09004f86dd3c26d03,27754,66.0
sg:ff9c1b081b344fd8aee9e48ee17d6947,28919,279.0
sg:77208215b9ff48649db0b36a5ee89ef6,61563,18.0
sg:1159a4733055480589636e7689aa9e10,79514,19.0
sg:580f7da5b9614a0dafbd9ac07571cf32,190380,41.0
sg:1035ed0ea7374714899bb9cf36865e67,59558,56.5
sg:1357f6d7aa1941598c57dc6ec644db65,20047,45.0
sg:7a71acaaf4774577af2932de0087762c,189284,33.0
sg:0e15486c3f8649668eb1b075f7dae566,13305,215.5
sg:09a9d4148abb4ba5b6e7b56c21e4e2ff,135267,23.5
sg:d3e46b1f608443eb8da73ae9dc74e804,36658,23.0
sg:392b99f0c81b489fbb38abb1b851aa73,33826,53.0
sg:0822c92047164fb184981bd4f801c47a,51460,118.0
sg:ff82545ed77c4325855d52e1256c8af4,371091,28.0
sg:338c59933f2b4ab88ba8f0edd68a84b2,1369552,58.0
sg:4cc13f49c0114ae5a1ce185895ce91ef,34829,40.0
sg:265ffa6877094d5d80f33c3bed4e0591,97900,91.5
sg:5b1a71e498e24716a49a7b148cbbb51d,33716,63.5
sg:db33606d06b44222a8932b5b5a29a301,390221,115.0
sg:18d63cd1591e429884b10d858d8e0d31,350591,38.0
sg:913f039392504d4dafd9500840b13064,57228,162.0
sg:b435a2dde9054a98a08e196b014f67a8,107903,38.0
sg:259851f889b34508aa9bb60b3148fb3f,53245,20.0
sg:24bf27f3d2774547b4c93ce761c7f29d,75989,21.0
sg:ef9ec012f99d4978b62a409969a424e0,30394,28.0
sg:76f9fe81b07544f28b9723448c8ffa89,80876,21.5
sg:fb896359476b495eaa8aa40e6ca1870a,357772,32.0
sg:926a9921b59e46cc9817c217a9d3af8d,14713,31.0
sg:5fa1f0d1edd64adba757e077ecc7feef,10387,113.5
sg:c6ae68e818c74b62ba1b2dd51a74780c,19951,79.0
sg:059ac37fa65a48698f323d12842f9495,9076,24.0
sg:82674da0782142c68676a033b3e507d0,51947,33.0
sg:e3c1fb0817284f5c86403b4542642ed1,93994,19.5
sg:66b858bb38714ba88e24b2a5c40ff8a4,27473,105.5
sg:61b1387a385d4f1f930d9c25065906b5,37697,48.0
sg:16be714b857c4008834dc9c3c2479e62,23491,187.0
sg:29b4ffc15a5546b79af6be42af6171a9,97849,66.0
sg:a697799e7f6e4d0d98b91bfff83f2f8a,105987,53.0
sg:52a3c905d9b24f22ba640d538f70544b,41071,32.0
sg:b1ffc47d452041e6a82d3b8b80b536ee,13305,40.5
sg:af567450689f449caebdb5201df7a2e7,50182,76.5
sg:0f6806ce96a04504b62403d67a7e6678,48843,136.5
sg:148929b81f8c4629963cf1a3405533e2,61164,46.0
sg:d9378738592d4127ab0e54f4f3fa2aed,59065,23.0
sg:21538197e8f649b3a5ba1866d685d097,207611,67.5
sg:7988127f228e45e3beff20b8bc0792f5,34817,33.0
sg:925e1e5ecda54026b0934ff7de939509,45423,17.5
sg:9cc0a91709db460b815184d4620255e6,50545,82.0
sg:97818d9f17a84ab4a1e9a883970aadc7,151706,25.0
sg:35151777208248ffa907c15ddae39ad7,28277,45.0
sg:517d6d34252e4db698205832854614b4,66161,30.0
sg:afa5fc8ad08540ffb4bbf01b85c6fda0,62582,23.5
sg:86ecfed87b0c49bfbf171c61802efce1,119793,21.0
sg:3e495592a9f444b3afca0f3868fcae28,271845,29.0
sg:bb4ec5e33aa249828fff048b4b04f056,34847,26.0
sg:da53ee2e8b1743ffbe5bd4581b6be913,6217,61.0
sg:40adfa145489436680397e9365bc7e52,23636,72.0
sg:7520cf50895e4695bca8431e1fcb600e,167236,45.0
sg:6d935d7d71e1413291c2acc7c4e85100,2559,23.0
sg:9ad2ec4f3dee4dac90cbc585748a9428,48698,80.0
sg:a146ea46b90242ed9b72947059494f00,55644,64.0
sg:005da34b2f1047f9b8182f4f4cfdf14a,241361,130.0
sg:af95be341c5245cda7db22e9c061340b,40365,167.0
sg:7a2c2e0139204bcc994752a7d1bb8731,338775,78.0
sg:27e492ee2fa04257b9dc1ca9082cab20,413741,37.0
sg:85cc3afbc9fc4061a84a86e7c760e79f,65429,35.0
sg:c224e491847b4ee9b5901b5d66acb6a9,62901,50.0
sg:1f9e5efe17c2497bbb589e0d08e1ea7e,60099,75.5
sg:d87a7f02ee6f49b59cb3540c667d45c6,14501,147.0
sg:21c574d0dca9438a81297046f915247e,74786,23.0
sg:eb06968988dd4ce3bb3f971248e0e7b7,45286,21.0
sg:11e51cbc3d054f12a4fedcc80e22cb83,36338,93.0
sg:1a7e0e5047574ebeb0b67d658dd062d9,15015,42.0
sg:bdf7554eb71a47058ddcdd2e69d39f61,32618,82.0
sg:c7a3ee487b6d489c84ca81a56dcefcbf,203931,57.5
sg:799a1b9f87204d70abcaef19a1603c35,26254,139.5
sg:a2967687a8e7417690eac51b5beeed07,2173,72.0
sg:8f9c5c8ed45642a6b04e198664c0919b,72424,123.0
sg:7e1023dbc6c945e688c7d3110f33e024,21595,138.5
sg:5370f6e049ea46d488d7a6dad920d258,88244,40.0
sg:5864dfa8ab5e4478bb4f7b1484725e6c,8272,39.5
sg:54c84ca03f6d44d89bbf81f997eb9713,55340,51.0
sg:14ce9af8ea914b93a864e078b942dc54,64618,20.0
sg:fbac6949451f48dda3e2201353244b52,50515,200.0
sg:89731c9faaf2461b985dd48ccefd92e2,12350,127.0
sg:3bda58d928104270b06cf97ab7aff9ee,3323,43.5
sg:d56bee9dee6c4257b519724bcaf032cb,12587,49.0
sg:a3985c9e236c42aeb339a3a60a189791,41037,20.5
sg:9b15e633da904b24b199fcb56d8c56d6,45808,42.0
sg:a1bd70a4be7843cba3c905a35b4da81d,46741,76.0
sg:099de83392ef4895893592a346ae806c,76069,40.0
sg:31e0a99e7dcb4ff4a3f1f01fccc0ed4a,56053,46.0
sg:c616b03640914ce6957e5d235e15ac36,27279,26.5
sg:99a5392fc4dd4912bc9814a1e25705c2,23051,37.0
sg:6c39b920234344619b8f99f5a4752ffe,35060,142.0
sg:22b5a2c55e03458581959def5152bf4f,8737,89.0
sg:37a15f611ec0491caebff6c62db5a241,65313,57.5
sg:4a18fa2f96a0456bbc6c5e94518c3886,46060,19.5
sg:242d913074c74ccb859317921e25a1a7,30351,26.0
sg:303bf7c1e2de45d692ea7a3c068b8610,36595,36.5
sg:2d39152107d648fb874baa76c7f282fb,96436,117.5
sg:adfd1dd545d84a529794ee4fd4011b98,35061,28.0
sg:e837e14c9f4c49188ded1e5e68629413,36715,102.0
sg:30da1489054c487db0964128ed64ff6a,89350,33.0
sg:f6963442cbf740c19e5dc296d3998b76,30430,33.5
sg:a8d38a4d632b46bc82281ce9e7703cbf,9229,70.5
sg:1a9f5fb0043d4f9fb38244165c187798,11568,85.5
sg:4fb580fbb4ab497bb151ba606f68d772,85309,21.0
sg:20cdd68b691e41899d0a9349339c66d6,15352,84.5
sg:4476d7d5fdca43e0bba856c045f7f88c,76940,99.0
sg:185bb6c4c11a4c09b0ceb1bf9a544655,31037,59.0
sg:426c3a40591f47ad905fe5e3d0e94658,32130,92.5
sg:e8c1b69581174b48ba9fbe7cd6ce0a31,41582,42.5
sg:2c9130eaaa1445dda6c8df7a3ec5721f,23170,129.5
sg:cb0c56ca41ad49b19f76fd5463236c30,57562,61.0
sg:d784f482b68d45ab8e063b2adf39c019,1676,211.0
sg:18a2e4e4978b45f7ae57a97c85ef8189,107507,79.0
sg:4fdbf6282c334638b02cc52e3633f98b,64976,57.5
sg:695a0031f1584234ba5af3271f988c06,56999,34.5
sg:27f988402a1e4f029b66ab428ad721c3,62925,48.0
sg:2501e49c5ef145eb847fb8e230494e9c,59193,38.0
sg:182b652f145446eda5d738cc31624b2a,1245965,134.0
sg:396f5070928c46c3ac95f0d64aac61c3,120988,121.0
sg:5880ab4249b44cdb91e61510df998518,109796,29.5
sg:739e9ed343f743528b89eae4c6387c30,60689,25.0
sg:4a6a279e565a4d64a26ec7299dec2ff3,266454,56.0
