id,feet,median
sg:34a9cf7f6fef4d7aa5c3e649d2d0e166,57633,29.0
sg:00142519e3b3451b9d3b65428da6ed8c,197979,23.0
sg:be149fccdf6c44179904fe9948d45d32,9252,13.0
sg:91b584d3d762477da98c6137221dcfdb,30250,17.0
sg:2185170ff45144c181a0f989d278fc6e,11209,37.0
sg:2f813c4b33b246b3a7afde0c8b16225c,14784,15.5
sg:79d26913375a4d81a226529c0941551a,9179,9.0
sg:dc9eaf28a0344ea5bc7bf82fdb90ebbe,5684,19.0
sg:053a7f69e0fd4fbf80a3109287366813,108081,24.0
sg:890a2afd43084f268158956126e89088,149646,24.0
sg:a27e2104b245495987dda66b9f393ce7,106002,12.5
sg:ec4f834538654414ae352675af429747,3348,12.0
sg:c80a4edeaaa64ce581af8594945d82ef,7019,13.0
sg:1dc5e1e00e7b487d86bedde9ed1724c8,9025,27.0
sg:c485dc2a49c94926a1bd8b45d64040e1,8005,13.0
sg:8f3a29fd93a84a16943bf227eecc0a97,127484,24.0
sg:e829454e391c4790a90334a699f33181,11935,20.0
sg:2582332291ce4d5b936f017fb8a4d479,13305,7.5
sg:4165df6e498440d2abe65ac1e6e591e6,486639,22.0
sg:1a27b6c27fc744c4a21fd33ebfc20620,18947,15.0
sg:9d914481bc8644a0a6f604f28e408f42,5245,38.0
sg:de1682ae24aa404ea2899f062300dc9b,15836,13.0
sg:0e8cb199184b4690845f2052e8002922,2378,7.0
sg:a17396203dc4451293e4550772ee4098,37426,20.0
sg:64b5a50f642c45f39c0aa722a4f527e8,198481,152.0
sg:c3c5ef06808b417bbe99c4caa51fb95e,4140,11.0
sg:a1b03d08e0e3486db08593e5c6f613a6,2408,11.0
sg:302f7f925c8d46558456c33931e6d384,6599,13.5
sg:5ad0fad6d77b4e46ba6e8bfb676c21ee,9549,9.0
sg:e09d60065c854b8d87fd8da0ce277c8a,11057,19.0
sg:9bc657eaf67f4973b012453033ad2af4,15289,11.0
sg:63160db97f8f498386947f71de99f956,140661,22.0
sg:d53a0df6de3c426ea1aadeaed2589790,4183,59.5
sg:55de1270bf2749a8a6d4d36ef91faecd,9072908,20.0
sg:aa45708e13b24f98a9a570adfcf79b9f,18128,17.0
sg:c01751d741194c9ba301494be73eeeaa,10240,10.0
sg:9fd4c3fe825645bca6d02d0288c35de4,9217,20.0
sg:593b5bbfd38745b6a6708dd07d7c3a2e,2994,30.0
sg:e966d1d0b1b5459cb9276fc1e39cd1e4,12046,28.0
sg:20fc1278b8cd4836a934a55b3b20da5b,9737,16.0
sg:14d858ac5aff492d8d7782b801ffc621,12836,90.0
sg:fa72533ca9724009acbec2b65ee51017,32866,98.0
sg:8d07f885bbee401e8f092230ed5ba770,9136,11.0
sg:0d9c0547254f4fad91ee6cd8a45e258d,17874,18.0
sg:42072a9bca344ecd888d316880b742c3,12603,11.0
sg:8ee984faaec14f68869f59fb83bf6464,12094,10.0
sg:3bbe330ae17f482a93842f4165158067,7651,20.0
sg:19ee23ef1ec64a979864dc68e5c66afe,20142,68.0
sg:cc89f2c891044d0d947872725ebdeddb,10050,20.0
sg:7be9fc88852645d0b372041d09cc8121,709,20.0
sg:c7c956bd323c45368c33d449b92c3bca,9994,19.0
sg:0a53ecbc3d7d4199a1b6d9ae39a63615,17884,15.0
