id,feet,median
sg:3ee1a79b8e9f4000ada052c8eab1576a,66296,32.5
sg:d8353e1374c947d69c2a1bda278dbb5d,28284,30.5
sg:0debd39c72354dcda85c7d613e72095d,62562,90.0
sg:c4ee4e8c29004cabb10a04891935e07d,41216,44.5
sg:f4785eb4b780497183f9ea36e518c664,66922,44.0
sg:383dbedcdaf54235ab8103f750a45678,115449,20.5
sg:13f5b827af694edb99b286915cf46e15,256819,222.0
sg:a71a8ddebdf1463da37d5311984eaf48,153742,152.0
sg:862a8cfe804f4b739de2dccf05ba1705,59423,41.5
sg:7eab36c4131940e98fd42d69e1147883,43447,34.0
sg:65a15cfe59444f3da0ba367dec9c65b6,175657,84.5
sg:04c4e344b2694c03bfa7dd2be0e99f2a,115519,18.0
sg:19333eb7269342a4b0a3b727d38886bb,61145,41.0
sg:0c9214db207b4cb498a202be4870369a,86272,27.0
sg:cff7e417d23c4f769fa07e4a96106e66,75560,26.0
sg:16d9666c1af54b71b5fd607a298f81d9,25899,45.0
sg:022cc30d6bc94ad7b82c2fec86b7e544,116145,26.0
sg:4a607fd302634a0cb63dba9bef74fd66,56692,175.0
sg:2de88357e32049958dc6c583d0abdf9b,69871,107.0
sg:7731794330e14cacb8eced19b616bfff,641895,303.0
sg:60ecc75bc1724978a6e55f891fc3a63c,261038,46.0
sg:0298d5c1c02b44b49d487930df83e3dd,405838,28.0
sg:17966953390d4a8a9c363dede261e537,86464,31.5
sg:1268ee727d7b49aebee9ef8f8412ba9b,98903,21.0
sg:e2ed6a45a5eb4e569292fb54ba76810a,154832,49.5
sg:4535ac9950344e4093403e3fa124e6c7,93867,21.0
sg:cf0e5e4795e8430a9097d058db2f258e,158238,29.0
sg:5e2cc8d9df054dff8bd2a3280014581f,192649,91.0
sg:ddb6cd192a114569825b65a06fa41487,76054,113.0
sg:d7c2bf9713cb4e62a803f9e086336d0e,487747,28.5
sg:0169e5b473554101ba2c87c80a8dd663,638022,20.0
sg:db408b2dc12d4624aea6a04c11bc02fa,234222,163.0
sg:0110a58990c245d0aaa2819022cdd96f,224418,45.0
sg:0422b7a920dc4281843b78c861184938,300875,122.0
sg:64691f0103664b9c93aafb6ac7b1580e,101640,25.5
sg:2666b999a1934a3d8c769c9131efefeb,33966,38.0
sg:da8239cab3d64a3eb7060f7a69bf83a3,68501,21.0
sg:04cab73072af421c8f771cb49925edf7,116988,24.0
sg:e7165663ce5d4926b5baeb8659737434,98264,21.0
sg:b4adceb21c2d47a29695a97d53d32d04,141143,71.0
sg:3602de81c9df4d819893ed34660bb6c2,75138,55.0
sg:352bf7becbce439fa88c7e900c91af7d,90423,30.0
sg:68d3fa169c6e4c50a48a15a32356a53c,60863,83.0
sg:d087e20af4944b8996a120a22eec0edf,79035,35.5
sg:fb13a133e41c4ddeac5cda7066a29b82,142131,20.0
sg:db1d879e02c7460283137a87efc39cc3,329399,93.0
sg:31f87466465c4604a724f0826c4686ce,12949,25.0
sg:d96ba8599c774cbda37bb151416158ab,8230,93.0
sg:35f663089a4c49a097313ad3c1b251dc,1722785,38.0
sg:ce250e8118ad4bebb94631a0ad80bd34,26700,48.0
sg:bacf8e72c16445e3933ff0e231446667,130285,49.5
sg:58c8bc05fb724ea78f740e18375ced07,41677,30.0
sg:55853b0b91b54fafaf7f7571ca0fe0a1,160293,37.0
sg:1ac9ef47b60741fc869293a895a09a2c,389814,28.0
sg:1038830aabb5435a822fd3628856549d,49455,40.0
sg:f1f9deabbd7b4d7cb740860c2b87a526,67443,56.0
sg:bb914933d8154ea1a19ad9818c524ab1,44054,50.5
sg:09ae8789c8094995b08bb4ae56105a5f,58098,41.0
sg:7f3ded4da9a447c6a5e3a252cca1f84a,92439,53.0
sg:1a6e3a146f5940d1b757a4355fa73c4b,179562,161.5
sg:39db95f2b77b4889bbf1c80aea008db5,80154,40.0
sg:93bbaa4a303d47ac97f224cbeb17b058,75738,39.0
sg:1f27e09ab28a4188a6b74823d3be77e7,113412,32.0
sg:e146769818fc4214bda73df75b8a4c0e,88552,160.5
sg:6c840d50d8a841bc9fd3ba8bc177eb2c,181074,10.0
sg:09fcd2d1eb094f2b8eef343485f01282,72978,27.0
sg:6c52cc5bce0845229b09435587a28193,301646,21.0
sg:c1801886fcba48bbb160098c39310faa,69640,20.0
sg:f6b0a51204a54b8f9c080ae9d085b652,5917,48.5
sg:ce315172f3f143329d9f295aca60248e,87564,37.0
sg:7e42e6b0b8cf4b888b370b32853159c8,444433,19.0
sg:292780d3234a4bfc97708aa8928732fe,102217,21.5
sg:657d06f305f941dcb27a40624ff68110,13406,39.0
sg:da15b5bd122a413b88f6c757c800a3a6,73414,37.0
sg:8bc200fc766a4369893022e9dca00335,346761,27.0
sg:e2f28422d73a4576b973d34333c30856,107954,32.5
sg:04ebeeba817344ed9e8172c596f5b1e1,39189,69.0
sg:d77c19e2d8c54d60a8ec969442dbd1bd,69387,57.0
sg:35e420ce36ab401295c0f742ea4cd8a3,27919,13.0
sg:978b48035fe14f5c9dce7d30c08f840b,81411,14.0
sg:67fb58f19f82400f8e79acb5ff8f95d3,83590,20.0
sg:d0164f21cbf24de194c97149d5f19401,76594,54.0
sg:c68a10eac52c4ed1be51e4fa553ebd39,91047,28.0
sg:43657dc7a5164f50a56ce1d1280b2916,96398,30.5
sg:b9c7433c9f7d49f5ad5f8338ffe19e4b,245526,24.0
sg:67f2053904f54787b14e9c6b89213a89,73514,20.5
sg:b97342ed69964eb5870457441d0380fb,118791,38.5
sg:ad7466a7ea0547fa8b22aea75723c71f,152992,24.5
sg:cba631fd595c4ffe931f60d5360e31b6,132814,31.0
sg:5cd4adef553a4f3ca639e98440472fff,1497,101.0
sg:95865e0b6fb8417bbd455b5ef4fac701,93616,40.5
sg:7ff2225fc73d4fe683f6724e247198ee,8030,339.0
sg:643e506e791140d88a1ba44932a185af,295609,241.0
sg:c634adad7b624c519c9056db803361d9,351902,45.0
sg:ba91d6bd01df40828583d67ba4ea6baf,44249,29.0
sg:24a6e5c4e2084e8d88c18d961bad3b61,213499,62.0
sg:6395ac6ed64a4b18ad20a28cab86372e,107941,22.0
sg:4ea4a5eca19d4f25aefd0c1800808d2d,151729,21.0
sg:86cb18790e654742b8a343608c44adba,34039,19.0
sg:7bd1a3a7028142c09053187f75a80dc5,82585,41.5
sg:4b32c5374b284577995555f293ca93b1,93555,21.0
sg:bab0ada225e949048984d7948ec72121,37935,23.0
sg:c5c2f39117c244dfbe9b8d6b6ad4877b,97293,21.0
sg:8bfd78682eea4b408d866715a85ab2b7,13305,31.0
sg:cb3e3e266fdb47dfa23cce6d77326b0d,9175,33.0
sg:0b3abcb26653437e800583fea4c9f1ef,178920,19.5
sg:9cd74e836d124edf9cbf0bf165dddb83,202395,156.5
sg:1bfcf156e7c24b68a7d2cf6699b0252b,2273,68.0
sg:e8728d7371dd43179137f751cf9c9889,332920,33.0
sg:8a48660f03064a45bee511db2c607731,389814,41.0
sg:0f6455b460624655833906bfe74fb252,84707,211.0
sg:a695496ec06441a292f70e4aaed5aa0a,68258,23.5
sg:2c6f9fe465c9456d937cd40133a4a065,95369,20.0
sg:0f6c2d99d5ed4a53ab98575e421e9b6d,239558,97.0
sg:5fcadd7b822342a78b94443ba3b40471,86499,22.0
sg:6a2cb24b5de04a7dbffa7ba8ab138a70,244969,167.0
sg:a3803c9fca1140b2a1969a967453e7fb,168471,20.0
sg:515bc0123933403da0b17d41dc92cfa9,16781,29.5
sg:c2b9807353174cc8975ffb43b81c5829,112069,36.0
sg:c2bcca69e759498fb7040af058b29e19,90532,22.0
sg:92752e3042ab4c0bb8b15d6ba064910c,100818,81.0
sg:7dd269b4e1344d5096dbc266277848dd,38557,117.0
sg:ad33f3f7768547be8ff7046a7f7e47fc,72412,30.0
sg:da58de4c4e9a4083bf83cb870d9aef66,202697,42.5
sg:bab87b9863184db0ac2a8b9712d2e8e6,69895,11.5
sg:9f9ba791f50c487a883a2698dd04571e,80973,59.0
sg:dfdcfdccefa144469acb68c4b9d9e3eb,173841,28.5
sg:3c2f3707ece242f79c98fc98a30a0c27,50628,41.0
sg:f1bfbc248e444debbd4bb9d864e8d1c5,90208,28.0
sg:0d2436026ec644468c8088e1b7809fcc,156773,114.5
sg:543ecd45e4664d37b6b32daeb3a6c280,231328,21.0
sg:d2a6deb6d34149989baa205e1f4d80ef,53493,121.0
sg:61cc1f4cbd9f470e9525fa86b9ad8f8b,99640,21.0
sg:79b6ba75b73241728691cf6cb69ce744,97827,21.0
sg:d5a4ff242bf943118f6a69652d368708,297646,23.0
sg:135c451cb1c3452f89923b6d683b6773,13991,52.0
sg:343b65fa557743be9304951bfcc97dbd,94027,58.0
sg:a3ebaeb7df3c4133898dbb50a5a45af8,38901,99.0
sg:8a0e4acb0bdf49f3b405d87b93ca0293,184126,62.0
sg:0263f7440c5f41fd93dc1699c3d38010,443317,39.0
sg:0a66a43814044c7ca5bdafc7d347c7e5,3139,32.0
sg:1d10597e0d7043cfa09ee054b5f6fd8d,67146,28.0
sg:d02e28dab140437cb3db52860e718907,66711,39.5
sg:83adfcda6d91460eb6aa57c1b4b76452,84660,30.0
sg:0c5a828facc44ff0bfacc1bf1f2e722b,72794,21.0
sg:4887e315be33485eba248ada12085ce3,101392,44.0
sg:9a0dc9f387d74a3482ee4241304470b9,143789,139.0
sg:8ac694d3867a46dc9725fda3b9c8a660,88878,25.25
sg:e4045991438c4c02a67c9b8b8214d6b6,157300,23.0
sg:a868e081c3f3418f900e6d4c0cdd418f,57461,20.0
sg:01158affe9b1492d8c34a8d2ab4f8e1b,76557,33.0
sg:eea5e71ee0964b34a45ec08a48bdb2d0,4766,23.0
sg:f5fbd4eed6274e3e8b8d90b1976b07e3,17642,90.0
sg:f6fa6e8f79df4752a09a0bff36df0a83,62432,32.0
sg:b7c5f82ccd0c4719bb5bc7a9fcfe6589,107763,21.0
sg:acec6fbf158a41a98ff8aea8a92603a8,152876,29.0
sg:e45a0a92fd6c432784d3e52253ec407e,107066,25.0
sg:cbd05ada4f8644658f542c5735de1f8e,48555,28.0
sg:94e6daac7e3441cfb3406666bb4a9dff,38255,69.0
sg:3600e3f77469466d818b3569d21beae2,82173,26.0
sg:1c64570bfe4f4e0c9cf6775311af50fa,90154,62.0
sg:64e147d5c41d4299b8a66578663b242e,60639,61.0
sg:9f8877d1e8634ba1bdf5b5ecb7394bd3,61357,147.5
sg:9402a093be404fed93146e6df1769f92,5982,18.0
sg:85e2b6f7bed34a34877ead44732abd42,446474,23.0
sg:e0833498ff4b4900867d2f7393690c99,308831,21.0
sg:e6905cb65b5b475aa47dcf96fa335ff3,113063,24.5
sg:9e9d188231b14247ad843dea6e37523f,76174,40.5
sg:7e8e42e59b854894890c9eac786d2dde,232731,25.0
sg:49bfa19762c7463e92f7aca296222005,158879,59.5
sg:a93c1c0066b64c698e552acd2c3826f8,117774,38.0
sg:0da009da9347417fb88e29194f054cae,99797,38.5
sg:f8ffda3fb9fe465d933bfdea6efea4cc,1285,18.0
sg:f4adcabe4f2c4333958e2e96064fbbab,37652,32.0
sg:1d842b2fb40748a1b40a1718b3082d6f,79676,26.0
sg:3f506bd0c4334a3fb700dff088397a10,98256,25.0
sg:14def4de34d847e98129cb799f2edecf,55487,67.0
sg:1b2b0f57fa7d477eb5484df3642a70aa,55335,44.5
sg:2cf33adfb60b40d4b8f7dfc12818665a,8758,44.0
sg:2b175a392c844a54835425d8deb9fe8d,158217,37.0
sg:10543f92b117463e94ca2cde5056866c,110059,19.0
sg:6feaf442d6d040dea94567a98b03552a,73008,99.5
sg:d21a326e84714cc08d5dd26ce5fba942,92605,22.0
sg:843e0e494d02455fb01091ea5df5df43,99485,26.5
sg:d7d898fd9d904875932809bf3850019d,159004,47.0
sg:fbac0355b15e47ea8c0ee2fd0535af16,23722,50.0
sg:1421fbae27f549229b50c04daf31e326,212258,20.0
sg:9ecf316d450041ec90ccb29ffe0fb41a,55565,59.5
sg:5dd1586cc1da4cbebeba46e2637a1ef4,6247,23.5
sg:628ded0ebf354340a197240b75235ba7,99138,21.0
sg:4ea49f3fbae44d6eb7b188e7f3a9df5b,61473,12.0
sg:e2bd08d82f884c969227331ac99ee74d,52669,20.5
sg:1a9c8788050342b78e0dcd61f03ee17b,12227,145.0
sg:ff8fd1af45da49d297b35b59c6a19e12,13305,13.75
sg:e9cbef0d64554b21adc1c66b9111c1d5,68432,23.5
sg:5487185838014f6b93d88910c81e2976,14856,51.0
sg:6e36c43ba1f544a19559f3b4e5e93f02,9499,20.0
sg:6501085138a44450b178bd6418e38759,6208,17.0
sg:6e9ee47b65d9496f97f4ae39105c5a53,86229,39.0
sg:a292f2274e9c4aafbaabe38d1f783b6c,23734,38.0
sg:132881aa25c64782a9a91f45224a6b58,65328,79.0
sg:345ef57354dd4beda3c3a6c8714bea29,97378,74.5
sg:a902d1a6b56d4e10bba85beb4f4bf7a1,310473,41.5
sg:e826b9282c7245479c936888cc08aab7,42698,83.0
sg:1dc4a5888be94648b481c0489c872255,201623,70.0
sg:b9e949c19c0d4f6c816f551725cbc293,84746,22.0
sg:6520214810924df480e36c2d74049b8b,67332,103.0
sg:13a185f5084f4ad3b6f474e96762b259,153983,27.0
sg:1b4739ce5bf44ef1b81b7816bddee4cb,603280,35.0
sg:c69e050ee87c467dbd802247f7d0403d,119639,28.5
sg:0194a6b6ebab4b4e90a5baf8e437b1ac,1891,31.0
sg:ea18e75c9cad49dcb567e043a4b48de0,13305,25.5
sg:5cce48c211114313bf09e909cbe2df48,33357,30.0
sg:3042691731074e62a09114cf309e0717,77685,45.0
sg:90c8258b154b45279cfe6373c3294d49,82805,21.0
sg:2c09237efe424fd9a09399f5d5c051c3,391769,13.0
sg:f0a1493ea87e42a8b219f886818c49f1,136782,45.0
sg:0d0ce94318984e798d4fae8db6d7a4e2,126183,58.5
sg:b65354230b3842c8b23144a0997a62d7,139698,19.0
sg:188e349cb4554cb1b66c1a4facaca3ce,84875,58.0
sg:6f411904951a4725946a413a68557949,51921,43.0
sg:5f576799ca2e431d8302ad675df3f7f6,143273,23.5
sg:735ca16b079c43acbe51b02b482aa70d,95716,124.0
sg:9f66211f86d3474e897f49a84f56ea38,172259,43.0
sg:4229ed5f556f49cc85f7b89c3e006e5e,103370,63.5
sg:8914213057c14af4a59e52bb96041335,235202,38.0
sg:be2231d4e78e4c95823da699a393c655,102411,122.0
sg:e1c5b423c6d1409f89e08abff326bc37,88439,27.0
sg:4139c5999e3c407b9def62eae7a68c26,103012,19.0
sg:3c779143f48a491a8b16c64208bf0d39,88176,61.0
sg:4ae2899de7bc4d7dae7f46131b2758b0,92101,17.25
sg:74cab2a5d991405d87ca2012c2f2f7ef,15185,54.5
sg:0e3440a940034ed2bfdd90182a0d6e03,457916,37.0
sg:0fbef7e1ee3f4480949e53a62b970101,358344,60.0
sg:a5f3122d8369491f98d5379d1bd164af,274609,46.0
sg:02590c1caee84773bb979e5f397bdc67,83347,117.0
sg:223fafd94c8a4ee2a7291d723e43a347,15182,20.5
sg:f3618be9bfe2493b8da3735ebb83b234,4233,21.5
sg:e1899fa3107a4fa88a4dd610849c9d96,27745,70.5
sg:03ff331395a3452faa195e0079dbf945,341829,20.0
sg:bcfdf00085c94eee816e1b0cf6a9ec78,84602,21.0
sg:11d48b1eeb7c4d4d896ea876b2d39abe,99380,25.0
sg:6f3ed946a00b4dd5867699cd395be4a5,46289,32.5
sg:9601a7280d174c6eb2f920f6a5b9668f,86792,35.0
sg:7ae7a00f278c45c6a468ed075882dc73,159405,20.0
sg:d931297cff2b40bcbbcf1036a82c50bb,97467,58.0
sg:e733fe22570d4a338e106d1c7556bfbf,106115,40.0
sg:112b6e1a5d4944a4a3b0ad2970f5e47e,401563,22.0
sg:7dd742c5b4a748b6800e020680c6ade4,467467,68.0
sg:8ae0eca52a0a49c8a5bb99c5261d8128,131061,14.5
sg:ed17b3b656e247bea61d6ccaa6105329,239580,35.0
sg:e39d3e6f978f4abb9adf9a911d75c9e9,233584,21.0
sg:60d787366d644858809281bb4a88838b,171552,24.5
sg:ee782c99a2ef48beb9be09e94e4e7dd5,124350,26.5
sg:4f8eb15e81ba46bca5c762292d186c4a,405343,31.5
sg:02da04ff92c740e39439468fc0349d06,65872,27.0
sg:07769daa8c0642b5aa7e79fa7d560568,3861,18.75
sg:8a45302ec7bc4fc18d1da2acce4dc27c,112069,21.0
sg:75d0cb925741443c8c869b428491b1a5,138223,65.0
sg:049a177e399741d8a5d855fae7470a04,158748,31.0
sg:5fed542aa6844d9ea7e308b594430c98,34641,74.0
sg:30af664c19a147e3a1a83d4a585737f3,134644,27.0
sg:e4217a7c32054de383458208ad447156,118934,79.0
sg:b2301148b9ea4bada2c6ee5574f696d9,130982,57.5
sg:3bd5facdb81941bfba585a9c441a10af,176756,31.0
sg:13123a1bc3544c9fbadc3cb66b1c477d,60910,60.0
sg:0dacb47c74fa4ad9bf9b9908d47489f6,191123,39.0
sg:c1d7bd087c034c1fbd25df6640c5c074,81888,26.0
sg:5ab3623d710b4c00b8e00a73d5b1220c,122128,21.5
sg:4cae85c75bf7454db7d70a8a26695d0a,13305,14.0
sg:12fbab88bae742f8a6163be98a5b2cab,90887,30.5
sg:767ecd3108204788bfe40eaa6dd83166,2123082,37.0
sg:ff2b1c8662ff4083a94b489d0cda7831,252290,59.0
sg:81b2001891604bb4a78dd4e4a27359fa,70180,42.0
sg:edf682fc6ce347c3a32310c8d87dd210,167653,67.5
sg:48e7cad2fbe64c5fb2d859669b5069fb,118888,18.5
sg:2d1d7a2536f546758e27f994265dbbe8,34472,56.0
sg:17891de50dea492ab5f6f67e88bf5f69,84160,25.5
sg:89484e61151349f98ad4854c2cb34390,113394,12.0
sg:08ba3f11132343c6a9c90eac2ec11a23,23475,28.0
sg:2ea248d6ba14438b8d48e813bbb1c9bb,459183,83.5
sg:456ce55faf12403795b300ca738d700e,95716,88.5
sg:ca19cc2e12d7448a920005bf1aedcc81,89689,36.0
sg:afb2859b665f4ef8956f8da44547d91a,368486,34.5
sg:02277ed06f0747f2b49981cd590c409f,19594,76.5
sg:2cb84b8a9ede4d70877165fe0620621d,93471,26.0
sg:94f2f29b81de46c5a6df9c2eaa40b7de,7557,38.0
sg:410fa8598a93477ba1643861a8c0ce1e,790,26.0
sg:70e30dd0e8ed411ea3d51b80e3fa0fbd,404794,17.5
sg:20a3b918b74d40e1ba955e5a498fa038,11680,53.0
sg:302be5dcd17e4ee2bd0d1326de9118e6,171190,47.0
sg:2d48ea209aa84553af3e4c77467aac8d,133922,164.0
sg:5d5655b24c3d4b9fa95316d042b23e95,9081,144.0
sg:74768ef72dcc494b94369f7fdde67bbb,40270,32.0
sg:90a93365d5c14f2f8a795e6a73f91821,153323,17.5
sg:0b2b3af2aefc4ffba94e1cb8bfccf033,65050,41.0
sg:cd043622c90f4c13a7c5c25f9bbc6f1c,577904,18.0
sg:21024c4941f9489cbb3b3cf5154e2097,104218,43.0
sg:40d262843e734f4b83cdecbe191a7515,123312,28.0
sg:3e5fc43718ff4cb39d60422eed0033dd,74681,40.5
sg:383eabe2d2e742329f4e25a0b16bcefc,115076,19.5
sg:9f6359b9a55146bbba03320b1b4d9bb2,12588,52.0
sg:f65669e1383642f2a0fc513b91d31250,38200,16.0
sg:78bac9e1720e488294e9b4c96895aec1,223428,40.0
sg:566b556d3e1f4e8db549f25c2f602006,117665,48.0
sg:5320bf818a894387b787d9df1a5233fc,71264,22.0
sg:2208094fb28b4d1988c3cc7f9831c6f4,86090,49.0
sg:18391272ad96445f920df378963e3703,1646840,98.5
sg:88ab49c1c6d84f5b99e722a701033e52,17638,46.0
sg:a4c484f7b426480db0ca3c95e6e15830,95012,26.0
sg:047bf27a7e5b413fa5a6653436424e3e,88095,40.0
sg:d5a8a4ab0ee140528c82d37d2cee271f,110220,21.0
sg:79c520c3dcbf42e78f3e3e4858cb571d,151178,97.5
sg:264c056f697b4e52a10feeada9b128ee,13305,61.5
sg:01ace0d32b3b4ab2a3512f4da8477d9e,95839,20.0
sg:2df19957bff74738b8fd05116ac5a0e1,118493,20.0
sg:31adfb36c24640d7a1bd2e6f4e4cf9f8,13820,29.0
sg:9ea81d74c5e94b6286b0950ce702ba43,69225,66.0
sg:778b48857f944bc9bdfe72b30028bf04,100666,22.5
sg:dd19c357c544494a929f3a6e519ab72c,261870,16.0
sg:6a43e17a81914d69b272ceee0b398e22,93877,20.0
sg:f3d5fe85efb442b1bcdd7db5a03e8055,50759,63.0
sg:5c5e00b2f6464a3da7af78c9e74f4dd8,68944,31.0
sg:9e6b739e52674afdb5bf00cbc80fcc3b,74831,21.0
sg:56ca09e5ec954d28a29eaa35bd506659,287992,19.0
sg:0f08a42647e94214972af044860f6654,20076,34.5
sg:8a433cc282244866909a73c398643265,98505,42.5
sg:8c7ff3698ab94f13bf491474b46aa3df,4353,19.0
sg:87c9199f33ed4b1b9a290079cabc5f5f,13174,75.0
sg:55d1ded9c9e44ac685f238b0338012f4,81333,45.0
sg:f88e1248a99d4b679229025d59f06f14,79559,17.0
sg:1958e65751414d29a06e536347df44d0,118323,32.0
sg:2c78171c08c4417c9911db344489f0c8,106977,77.5
sg:41c27734e13f4e80b4a0272abd99698c,4143,50.0
sg:0929f60ff7424828a8240dbb9fadc993,117782,71.0
sg:86ac416f832249a0a1921dde736d78ab,191021,17.0
sg:debd3e0fec0a497f80ac4abbb7581129,95820,35.0
sg:2d644cbe6a524cf899efabbbbeb91fed,20775,22.0
sg:9bbb8ca0593d48d2b06f7aea2598c61d,86889,21.0
sg:c03d15b0ac0348e8ae251a928baa9f02,13305,32.5
sg:e5e516f40e9f400d810b3d647ca2d303,144166,19.0
sg:0e498c28b7a748caa442ad1b8116a182,260273,28.0
sg:e11c78c5fe8a4e3c80652fed9a3ea384,58459,40.0
sg:caae4d16c22845cbb60e4d0307bf8089,57534,50.0
sg:e348c9b38f9a4cd0b45bd5100d880bbe,16766,62.0
sg:245a5f98ee9647abb814c2ec750317b0,3319,38.0
sg:a3bfa65e71114156b6e959625e643ef9,218791,56.0
sg:ff23ef181d1b4f5a985ef3ed3cc4fc2a,91136,10.0
sg:a87afbdb2c144263983051d1b19b0fe3,158492,32.0
sg:0a8815d63a8746a89a013b354464e88f,74662,42.0
sg:19a08728347846fd92efd37c3a48a072,80186,37.0
sg:5ddfa61ddf75423694635c59aa589b47,84185,31.0
sg:a2f26df0144b400e94e8b431da8ccce3,30924,41.0
sg:817170fa5f1040b792360f83ffb1efae,103107,42.0
sg:60a56471ecaa4ee7b20fbb1573e37776,82690,125.0
sg:699bd9f4c21248bb80ed84820aeb9d31,180737,13.5
sg:293c459381b249f3ad2a11c0d59e6aeb,105893,74.5
sg:3ab0b0980f744be78786db3cdc9a8fef,54645,6.5
sg:e47cf55900d54f8581b0828864ed24b8,56921,111.5
sg:9f962af6aefa4308bbd35dd6bb99168d,424552,23.5
sg:986b6ddefacf4b39986a0c56e1a4d64e,114138,61.0
sg:4ce338326f2342edaf7ca91fb2b0b9ab,72963,100.5
sg:e758a782c4f74b4aaf5e36d4b5db0212,72648,21.0
sg:a9803a9505c44f00a4e12095efe8fa3e,93327,26.0
sg:6a4474d13ba5455eae87cf02c1687288,85529,24.0
sg:659a6a5c4fb649eb8e7b04505ba01621,129446,60.0
sg:fdd0752188204ef9aca02b4c536d540a,126624,53.0
sg:4a8daaa7bd4c406cadb15cca581ff20b,18790,23.5
sg:36f8455fa36f4293b56d7264d0b75d09,200182,31.0
sg:01b69ebb21714e16a37fb0f7634897f5,91241,23.0
sg:d8f91660c35d4d2a91146b0986997d1c,79313,44.0
sg:74c67cbdfd3e4d689e69aebad6496338,76039,30.5
sg:fcac28c3e0c44661b8f601513213c556,888247,78.0
sg:b6fa22218d2f4622bdb97acd6ad6d145,63158,92.5
sg:bea92d7b0c9a46caa05b8ec8c139bf68,112996,22.0
sg:c773d15459f14d559c0f9e90b0fb5328,168507,45.0
sg:0905564c563e4fe0b017f5b45aed67e4,130928,27.5
sg:c6a725398ced4318b95a31723155a1cb,163468,21.0
sg:d353d600655e453fb356fbe7b4a21289,85301,123.5
sg:ea7234d616cc4c229a60fbedd71f0a4b,12600,19.5
sg:6f0488d02ad049aeb78b2f98c67c42f3,78198,43.0
sg:a5629a407c824df4b62cb04d066db6c3,79993,68.0
sg:cc7101b5e2c74921a06a8a18d118b458,65316,50.0
sg:4e76029e91a84931b84f988f70f3a136,359684,41.0
sg:e28b4b45298a4e208df46f36143cc9af,104341,63.5
sg:638d8f4e217c49659ab0d9efb8988048,85018,32.0
sg:1aeaa8418b2b404aa3c0ecd27b52ea93,105430,13.5
sg:01fc903e2c2b47519ad9ccc4868e7afd,1897740,78.0
sg:cbe3fac7b7af42c89cbec9c813b4147e,13598,81.5
sg:762941ab35bc4167bceb736b80d5e6d9,13305,84.0
sg:87de2a5f868547b7865217cd90a1e528,57596,33.5
sg:529895b0ac68471399628403b4890472,152304,87.0
sg:561de9f312ae4a8ab1b338d8e34dbb67,57954,311.5
sg:184c4543189a43d7b7cde3b67487b207,58772,15.0
sg:da6817090b9a4e9d8bea77f17d0190f8,128325,19.0
sg:0f72f3928d6d41d3b08437c0ab19fb3f,94472,26.0
sg:10fb3169d6f449edb932b580e82e8bc9,21936,111.0
sg:8cbd48fdb34940e4b00344def90cf190,73234,29.0
sg:8af66cb701714a2fbb5b111af21c6172,85331,26.0
sg:6d39cdfd4c374c65b85193fcb4258b20,72243,20.5
sg:783eeae2f8a14358ad232c25f01c2ae7,72811,31.0
sg:d573fbad76334797810b52c13b1754b3,111271,37.0
sg:dda9a8b0c87c41bb8fb5cda0b1fa1425,88823,61.0
sg:03005565d50b44f18b26aacde8d7928e,136398,54.0
sg:d86dae24bd874fdb8321211aba7f4e92,70123,40.0
sg:314cbd82fad34da6bcc915bef55faa27,403336,40.5
sg:a59ab24fc1fe432cbf86ea5de07d980d,20138,45.0
sg:8eb00da5717f4d9186721c3f7a7082d3,98460,20.0
sg:5d787b1944254e519cb6769e1ee69617,35039,33.0
sg:952c1b46e28c4369bd41e84931363a4d,424486,27.5
sg:b33b7725c7214abd9d10ffd9a5063d47,344576,43.5
sg:3a42fc9104014a96a64e09e1fc3f794a,1245,17.5
sg:1a245124c5cf4af0a2348bcfcdfaffb5,53512,111.0
sg:ee4b42863af84dd38fc6da622f97c51a,66881,60.0
sg:05095b2802f4448984da270087876734,432436,23.0
sg:8be11e4ddc0c4112bbe23cd73ca74c30,903915,27.0
sg:7e75cb03f6b64d5ea2deac94f25f3695,8983,90.5
sg:ab426e8a787b4883a9a08e57d6478abc,67085,40.0
sg:1b7f72c824e148168f540dced446a466,460646,45.0
sg:8a966e20cff7417bad6983584f8bd50c,86175,35.0
sg:0d7aee03ce2444b4841cee3b07c9a6cf,113817,35.0
sg:3af2af2d71b7403aa0a4a6f23abe0712,71561,14.0
sg:ddd959d686d04a3b987f4e0430083e14,14729,24.5
sg:f7ae9a591b3b4bb1a9f2f441a6b3fe9b,73744,33.0
sg:ac67d036a2584f33bf4df602cff75aa5,42698,38.5
sg:a8a257aaf7234186bfe0a9e402808fc1,93370,34.0
sg:9c86631b77694523afe02a716c11557f,65513,65.0
sg:bd00acbd219d44a4ab5786def2790b44,104386,17.5
sg:0ceb519e90394a4e8f4e4d7e3e086826,108865,26.0
sg:a7a81886fa80429a8def67de73cd8071,72538,31.0
sg:fdb61a98594a4369ba0a59b60c501c93,89065,60.5
sg:22ddce98f5eb4647bf25bfd358d4e471,8076,80.0
sg:21f2d494613b4cdf9657c69e33c9c579,36342,29.5
sg:f1ab2d33f71a4661b5fe50daff72b4c5,410964,21.0
sg:16caa0de2cb94dd5b54f59135746dac1,136967,13.0
sg:66301e78ded34263a86ddc8a898cf1bc,418895,54.5
